,value,metric,type
271,-0.05787022446996884,kde,best_of
272,0.016235584726721347,kde,best_of
273,-0.046950986165391395,kde,best_of
274,-1.5889551564102915,kde,best_of
275,-0.552293523746863,kde,best_of
276,-0.779943107772978,kde,best_of
277,0.058035345990613135,kde,best_of
278,-0.5476055164332323,kde,best_of
279,0.5216173247737931,kde,best_of
280,0.32180062395479236,kde,best_of
281,-0.3477763572151864,kde,best_of
282,-0.11293647168149393,kde,best_of
283,-0.30103837244725273,kde,best_of
284,-0.32595900050133064,kde,best_of
285,-1.3639972918962158,kde,best_of
286,-0.7168880807152342,kde,best_of
287,-0.3067476096909907,kde,best_of
288,-0.4153779553525029,kde,best_of
289,2.079616751449237,kde,best_of
290,-1.0102819048262552,kde,best_of
291,-1.1660087431004453,kde,best_of
292,-0.21099357405744432,kde,best_of
293,-0.35943400308206597,kde,best_of
294,0.8537337748557733,kde,best_of
295,-1.1618079379842283,kde,best_of
296,-1.4609494581619789,kde,best_of
297,-0.07912178051590321,kde,best_of
298,-0.5334084718648189,kde,best_of
299,0.4842637239999664,kde,best_of
300,-1.1715169375468333,kde,best_of
301,-1.7275014947488059,kde,best_of
302,-0.10554701758629739,kde,best_of
303,-0.38644854526632355,kde,best_of
304,-1.4755925481404122,kde,best_of
305,-1.7678253091978524,kde,best_of
306,-0.4128628913050998,kde,best_of
307,0.9904202582384475,kde,best_of
308,-1.16480684040795,kde,best_of
309,-1.7835819190368214,kde,best_of
310,-0.07344907035828982,kde,best_of
311,-0.04431743529391166,kde,best_of
312,-1.0575820197670038,kde,best_of
313,-1.7917762065959033,kde,best_of
314,-0.40352148942327926,kde,best_of
315,1.2217698385811615,kde,best_of
316,-1.3139404159635886,kde,best_of
317,-1.7058821644566744,kde,best_of
318,-0.6471818078864251,kde,best_of
319,0.05841476055869127,kde,best_of
320,-1.600955577555156,kde,best_of
321,-1.498658000034911,kde,best_of
322,-0.5937330921624207,kde,best_of
323,-0.3163059366350921,kde,best_of
324,-1.0315930941994484,kde,best_of
325,-1.6579634325324646,kde,best_of
326,-0.6178848035477349,kde,best_of
327,-0.3894405296263681,kde,best_of
328,-0.895737809198091,kde,best_of
329,-0.6081521956031581,kde,best_of
330,-0.7801607452906486,kde,best_of
331,-0.7888150189668897,kde,best_of
332,-1.455505340339625,kde,best_of
333,-0.4778260686846495,kde,best_of
334,-0.8347583464839634,kde,best_of
335,0.1410358076371679,kde,best_of
336,-0.49765639740353595,kde,best_of
337,-0.3668811886105693,kde,best_of
338,-0.7682828591732228,kde,best_of
339,-0.08043514650409697,kde,best_of
340,0.36420379343610987,kde,best_of
341,0.20057127136874814,kde,best_of
342,-0.23224392496618904,kde,best_of
343,-0.2079243549049843,kde,best_of
344,-0.20745947799592623,kde,best_of
345,0.1297326460350089,kde,best_of
346,-0.6431188388774669,kde,best_of
347,-0.5057810988414964,kde,best_of
348,0.07096283649560042,kde,best_of
349,0.2886442536658198,kde,best_of
350,0.10551081884414115,kde,best_of
351,-0.2930328310056658,kde,best_of
352,-1.8148376783760376,kde,best_of
353,-1.5134889182175182,kde,best_of
354,-1.5079041584289952,kde,best_of
355,-1.527375888203778,kde,best_of
356,-1.5371323886650257,kde,best_of
357,-1.5735660135382123,kde,best_of
